ag_update_date,ag_id,ag_name,ag_gender,ag_date_of_birth,ag_gov_id,ag_license_number,ag_license_issue_date,ag_license_expiry_date,ag_ctgry,ag_expertise_cd,ag_experience,ag_lang,ag_contact_number,ag_email,ag_address_line_1,ag_address_line_2,ag_address_line_3,ag_city,ag_district,ag_state,ag_country,ag_pin_code,ag_since,ag_service_area_type,ag_product,ag_sales_manager_id,ag_account_no,FRAUD_CLAIM_CNT_YR_1,FRAUD_CLAIM_CNT_YR_2,FRAUD_CLAIM_CNT_YR_3,TOTAL_FRAUD_CNT,FRAUD_RATIO,FRAUD_FLG,CLAIM_CNT_LAST_1_WK,CLAIM_CNT_LAST_2_WK,CLAIM_CNT_LAST_4_WK,CLAIM_CNT_YR_1,CLAIM_CNT_YR_2,CLAIM_CNT_YR_3,CLAIM_CASHLESS_CNT_YR_1,CLAIM_CASHLESS_CNT_YR_2,CLAIM_CASHLESS_CNT_YR_3,CLAIM_REIM_CNT_YR_1,CLAIM_REIM_CNT_YR_2,CLAIM_REIM_CNT_YR_3,CLAIM_APPR_CNT_YR_1,CLAIM_APPR_CNT_YR_2,CLAIM_APPR_CNT_YR_3,CLAIM_CASHLESS_APPR_CNT_YR_1,CLAIM_CASHLESS_APPR_CNT_YR_2,CLAIM_CASHLESS_APPR_CNT_YR_3,CLAIM_REJECTED_CNT_LAST_1_WK,CLAIM_REJECTED_CNT_LAST_2_WK,CLAIM_REJECTED_CNT_LAST_4_WK,CLAIM_REJECTED_RATIO_LAST_1_WK,CLAIM_REJECTED_RATIO_LAST_2_WK,CLAIM_REJECTED_RATIO_LAST_4_WK,CLAIM_REJECTED_CNT_YR_1,CLAIM_REJECTED_CNT_YR_2,CLAIM_REJECTED_CNT_YR_3,CLAIM_AMT_YR_1,CLAIM_AMT_YR_2,CLAIM_AMT_YR_3,APPROVED_AMT_YR_1,APPROVED_AMT_YR_2,APPROVED_AMT_YR_3,APPROVED_CASHLESS_AMT_YR_1,APPROVED_CASHLESS_AMT_YR_2,APPROVED_CASHLESS_AMT_YR_3,APPROVED_REIM_AMT_YR_1,APPROVED_REIM_AMT_YR_2,APPROVED_REIM_AMT_YR_3,AVG_ICR,CLAIM_DIST_HOSP_CNT_YR_1,CLAIM_DIST_HOSP_CNT_YR_2,CLAIM_DIST_HOSP_CNT_YR_3,CLAIM_REIM_APPR_CNT_YR_1,CLAIM_REIM_APPR_CNT_YR_2,CLAIM_REIM_APPR_CNT_YR_3,CLAIMED_BY_TOT_POL_CNT_YR_1,CLAIMED_BY_TOT_POL_CNT_YR_2,CLAIMED_BY_TOT_POL_CNT_YR_3,CLAIMED_POLICY_CNT_YR_1,CLAIMED_POLICY_CNT_YR_2,CLAIMED_POLICY_CNT_YR_3,CUST_CNT_YR_1,CUST_CNT_YR_2,CUST_CNT_YR_3,ICR_YR_1,ICR_YR_2,ICR_YR_3,POL_LAPSE_YR_1,POL_LAPSE_YR_2,POL_SALES_GROWTH_YR_1,POL_SALES_GROWTH_YR_2,POLICY_ACTIVE_CNT_YR_1,POLICY_ACTIVE_CNT_YR_2,POLICY_ACTIVE_CNT_YR_3,POLICY_EXP_CNT_YR_1,POLICY_EXP_CNT_YR_2,POLICY_EXP_CNT_YR_3,POLICY_REN_CNT_YR_1,POLICY_REN_CNT_YR_2,POLICY_REN_CNT_YR_3,POLICY_SOLD_CNT_YR_1,POLICY_SOLD_CNT_YR_2,POLICY_SOLD_CNT_YR_3,POLICY_SOLD_PREM_YR_1,POLICY_SOLD_PREM_YR_2,POLICY_SOLD_PREM_YR_3,POLICY_SUM_INSURED_YR_1,POLICY_SUM_INSURED_YR_2,POLICY_SUM_INSURED_YR_3,AGENT_VINTAGE,HIGH_CLAIM_RATIO_30D,MEMBER_BANKMATCH_FLG,AGENT_SHARED_BANK_MEMBER_ID,MEMBER_MOBMATCH_FLG,AGENT_SHARED_MOB_MEMBER_ID,HIGH_HOSP_OVERLAP_30D_FLG,AGENT_POL_SOLD_LAST_30D_CNT,AGT_SOLD_POL_CLAIMED_LAST30D_CNT,AGENT_TOTAL_CLAIMS_LAST_30D_CNT,AGT_TOP_HOSP_CLAIM_CNT_LAST30D,AGT_RECENT_SALE_CLAIM_RATIO_30D,AGT_HOSP_CONCENTRATION_RATIO30D,AGT_TOP_HOSP_CLAIM_CNT_LAST01Y
2025-08-12,AG1151,Nehmat Yadav,F,1968-11-17,VOTER-B686099,LIC/De/42052,2025-05-07,2026-08-03,PO,LFE,2,Hindi/English,98333524939,nehmat62@example.com,H.No. 95- Bhattacharyya Zila,Anand Path,Street,New Delhi,New Delhi,Delhi,India,110042,2023-04-22,Rural,Life,SM1012,449303113523,0,0,0,0,0.0,0,0.0,0.0,0.0,16,46,32,9,37,23,7,9,9,12,41,25,7,33,19,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,6996502.37,32697417.39,16430730.34,5272849.34,27463557.06,7590389.71,3358458.7300000004,21640162.24,6313165.4799999995,1914390.6099999999,5823394.82,1277224.23,0.771656558340288,11,26,24,5,8,6,0.075,0.215,0.23140495867768596,15,43,28,626,626,389,0.271285065929176,1.4129842154131769,0.6307003936785112,1.0,0.8916666666666667,-100.0,-34.710743801652896,200,200,121,79,120,1.0,0.0,13,22,0.0,79,121,0.0,7401705.19,12034858.05,0.0,118062051.89999999,199139536.99,2.2751540041067764,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3
2025-08-12,AG1152,Amira Boase,M,1982-02-21,UID-327751136126,LIC/Ma/90022,2023-11-06,2028-07-12,CO,GEN,12,Hindi/English/Marathi,97665991674,amira30@example.com,H.No. 57 Salvi Street,Brar,Street,Mumbai,Mumbai,Maharashtra,India,499198,2013-01-23,Urban,Health,SM1037,768751462282,0,0,0,0,0.0,0,0.0,0.0,1.0,14,67,33,12,51,24,2,16,9,11,62,27,10,46,18,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2,6638221.94,54565136.65,24406752.02,4408692.33,43942057.86,16064740.33,3903638.84,30432645.34,10722217.2,505053.49,13509412.52,5342523.129999999,0.9624826591603114,12,42,23,1,16,9,0.06222222222222222,0.24444444444444444,0.20300751879699247,14,55,27,640,640,386,0.16398998345489318,1.6345112795465495,1.0889467144794915,1.0,0.8270676691729323,-100.0,-30.82706766917293,225,225,133,92,133,0.0,0.0,23,32,0.0,92,133,0.0,12131362.76,14752549.52,0.0,179797183.31,231989041.6,12.517453798767967,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,2
2025-08-12,AG1153,Reyansh Tripathi,M,2003-07-02,VOTER-C761350,LIC/Ma/20578,2013-05-10,2026-11-25,IM,HLT,18,Hindi/English/Marathi,99469776122,reyansh14@example.com,94/228 Gill Street,Kannan Zila,Street,Mumbai,Mumbai,Maharashtra,India,418726,2007-05-21,Rural,Health,SM1021,964359420106,0,0,0,0,0.0,0,0.0,0.0,0.0,14,56,19,12,41,13,2,15,6,13,44,13,11,32,9,0.0,0.0,0.0,0.0,0.0,0.0,1,5,3,14235746.18,54508041.73,18066269.55,11802246.76,35844966.15,10106072.4,11587815.4,23634624.27,4995266.550000001,214431.36000000002,12210341.879999999,5110805.85,1.07916132414259,10,33,17,2,12,4,0.06701030927835051,0.2422680412371134,0.1452991452991453,13,47,17,558,558,339,0.5943342148686883,1.8050706994161305,0.838079058142951,1.0,0.8547008547008547,-100.0,-34.18803418803419,194,194,117,77,117,0.0,0.0,17,25,0.0,77,117,0.0,7799314.56,12058614.64,0.0,126643003.34,205850378.76,18.195756331279945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2025-08-12,AG1154,Fateh Deshpande,F,1979-03-18,ADHAR-4015-9781-7837,LIC/We/59095,2021-10-14,2027-01-04,IM,GEN,8,Hindi/English/Bengali,97866130466,fateh33@example.com,387- Raman Marg,Chahal Zila,Street,Kolkata,Kolkata,West Bengal,India,796062,2017-05-07,Urban,Combo,SM1032,541073231759,0,0,0,0,0.0,0,0.0,0.0,1.0,14,68,31,12,55,25,2,13,6,11,59,23,10,46,19,0.0,0.0,0.0,0.0,0.0,0.0,2,8,3,10816915.72,44450842.95,14714753.22,6933021.92,32131001.0,10259938.33,5480551.87,26948775.509999998,7379286.980000001,1452470.05,5182225.49,2880651.3499999996,0.8214543666927786,12,33,22,1,13,4,0.05581395348837209,0.2558139534883721,0.19548872180451127,12,55,26,593,593,356,0.30615384865391293,1.4188660775578112,0.7393431738666116,1.0,0.8538461538461538,-100.0,-38.34586466165413,215,215,133,85,130,0.0,0.0,19,26,0.0,82,133,0.0,8768449.92,13877098.879999999,0.0,139305828.37,231680547.68,8.232717316906228,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,2
2025-08-12,AG1155,Arnav Hans,M,1982-03-10,UID-628390952374,LIC/Ta/30748,2019-02-08,2027-10-15,BO,HLT,16,Hindi/English/Tamil,98452112979,arnav85@example.com,H.No. 754 Sarkar Zila,Vyas Ganj,Street,Madurai,Madurai,Tamil Nadu,India,661496,2009-07-16,Rural,Combo,SM1038,916038126504,0,0,0,0,0.0,0,0.0,0.0,0.0,9,66,35,7,50,32,2,16,3,7,58,29,6,45,26,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,4285142.95,34396716.15,26484549.509999998,2931379.04,26967069.47,19765813.650000002,2444136.3200000003,22011616.849999998,18762413.86,487242.72,4955452.620000001,1003399.79,1.0751520934628875,9,37,24,1,13,3,0.045454545454545456,0.29292929292929293,0.2631578947368421,9,58,30,551,551,328,0.1545773641744804,1.422026446017947,1.6488524701962353,1.0,0.868421052631579,-100.0,-26.31578947368421,198,198,114,84,114,0.0,0.0,15,27,0.0,84,114,0.0,6976213.13,11987618.06,0.0,121002677.64,184411261.56,16.041067761806982,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-08-12,AG1156,Prerak Jayaraman,M,1978-09-01,VOTER-A285052,LIC/We/54184,2023-08-10,2028-03-20,IM,GEN,10,Hindi/English/Bengali,98406298661,prerak69@example.com,H.No. 598- Dhaliwal Zila,Bhandari Road,Street,Howrah,Howrah,West Bengal,India,748777,2014-11-14,Urban,Health,SM1005,174856872073,1,0,0,1,0.011627906976744186,1,0.0,1.0,1.0,12,45,29,11,35,22,1,10,7,9,36,25,8,28,20,0.0,1.0,1.0,0.0,1.0,1.0,1,3,1,10882471.36,32484143.27,18774662.89,6597007.91,24479632.83,14058065.35,6002682.67,18729698.45,9562235.31,594325.24,5749934.38,4495830.04,0.767713324205299,9,26,20,1,8,5,0.05583756345177665,0.19796954314720813,0.20437956204379562,11,39,28,618,618,431,0.2951684928238138,1.0952868976189314,0.912684582173152,1.0,0.9343065693430657,-100.0,-56.20437956204379,197,197,137,60,137,0.0,0.0,9,27,0.0,60,137,0.0,6946989.95,15402983.27,0.0,103284785.77,246306019.08,10.710472279260781,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,2
2025-08-12,AG1157,Kabir Mahajan,F,1990-09-21,UID-558970116500,LIC/Ma/49750,2024-07-10,2026-02-15,MI,GEN,14,Hindi/English/Marathi,98810539490,kabir86@example.com,67- Shetty,Bahri Ganj,Street,Mumbai,Mumbai,Maharashtra,India,440917,2011-02-11,Urban,Combo,SM1034,140133085949,0,0,0,0,0.0,0,0.0,0.0,1.0,6,56,27,6,43,18,0,13,9,4,51,23,4,40,14,0.0,0.0,0.0,0.0,0.0,0.0,0,2,3,5499649.95,39125566.01,15932187.97,3267389.66,30514421.86,10539393.4,3267389.66,25545568.88,3752997.55,0.0,4968852.98,6786395.85,0.7954498756101923,6,36,19,0,11,9,0.028409090909090908,0.2784090909090909,0.22115384615384615,5,49,23,529,529,319,0.15533591653238243,1.4506949523366202,0.7803187579615743,1.0,0.8269230769230769,-100.0,-30.76923076923077,176,176,104,72,104,0.0,0.0,18,21,0.0,72,104,0.0,7527824.39,13506523.19,0.0,113262174.62,197924197.1,14.466803559206022,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1
2025-08-12,AG1158,Vedika Wali,M,1967-12-07,VOTER-B221474,LIC/De/44408,2025-03-30,2030-04-07,IM,LFE,2,Hindi/English,99108758756,vedika60@example.com,47/31 Das Road,Hegde Path,Street,New Delhi,New Delhi,Delhi,India,110009,2023-02-06,Urban,Health,SM1029,303437403612,0,0,1,1,0.014084507042253521,1,0.0,0.0,0.0,6,42,23,3,31,20,3,11,3,4,38,18,3,28,16,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,7504320.76,35081082.37,18390906.88,2072059.01,26200735.42,11669854.25,1525079.6199999999,18782732.669999998,10789960.26,546979.39,7418002.749999999,879893.99,0.7310715646809819,6,26,17,1,10,2,0.03278688524590164,0.19672131147540983,0.1743119266055046,6,36,19,526,526,323,0.09616127604837031,1.2159384164415925,0.8811150015529827,1.0,0.908256880733945,-100.0,-32.11009174311927,183,183,109,74,109,0.0,0.0,10,29,0.0,74,109,0.0,8303331.9799999995,13244416.709999999,0.0,122486664.4,208355649.05,2.4804928131416837,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-08-12,AG1159,Fateh Bains,M,1965-09-24,UID-868888833250,LIC/Ka/21071,2025-03-18,2028-05-08,IM,GEN,3,Hindi/English/Kannada,99049774350,fateh92@example.com,H.No. 445- Batta Ganj,Sandhu Nagar,Street,Mysore,Mysore,Karnataka,India,578578,2022-06-03,Urban,Health,SM1030,663534034777,0,0,0,0,0.0,0,0.0,0.0,0.0,18,49,28,13,38,17,5,11,11,16,41,25,12,32,15,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,9044476.39,31757704.009999998,14402040.61,7229468.04,23718556.56,9894424.629999999,4931530.37,17281540.66,4892286.460000001,2297937.6700000004,6437015.899999999,5002138.17,0.6638606752390322,18,27,20,4,9,10,0.07177033492822966,0.20095693779904306,0.20833333333333334,15,42,25,588,588,343,0.28470251892997267,0.9340566637341449,0.7728228430529791,1.0,0.85,-100.0,-25.833333333333336,209,209,120,89,120,0.0,0.0,18,31,0.0,89,120,0.0,12590093.57,12802966.06,0.0,193576712.01,198492778.22,3.159479808350445,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-08-12,AG1160,Shray Gopal,M,1972-01-27,UID-275780758987,LIC/De/78463,2014-06-18,2029-03-17,IM,GEN,19,Hindi/English,97147744230,shray68@example.com,56- Hari Zila,Sahota Road,Street,New Delhi,New Delhi,Delhi,India,110020,2006-02-25,Rural,Combo,SM1011,872196648005,0,0,0,0,0.0,0,0.0,1.0,1.0,10,53,42,7,41,32,3,12,10,10,48,36,7,38,27,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,9415697.15,37040694.97,24097089.48,8217453.28,26884226.87,15299692.48,6547714.01,22898906.039999995,11734924.790000001,1669739.27,3985320.8299999996,3564767.6900000004,0.9810812180850291,9,34,32,3,10,9,0.043478260869565216,0.22705314009661837,0.2426470588235294,9,47,33,659,659,452,0.40433585577999687,1.322825516382496,1.216082282092594,1.0,0.8897058823529411,-100.0,-47.794117647058826,207,207,136,71,136,0.0,0.0,15,21,0.0,71,136,0.0,7742202.94,12581132.63,0.0,126890036.62,198387766.86,19.42778918548939,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,2
2025-08-12,AG1161,Zeeshan Sahni,F,1980-04-27,UID-167036443354,LIC/We/21305,2023-04-03,2025-08-31,PO,HLT,3,Hindi/English/Bengali,98985183025,zeeshan58@example.com,H.No. 366- Behl Street,Sathe Nagar,Street,Howrah,Howrah,West Bengal,India,756554,2021-12-20,Rural,Life,SM1033,644360321075,0,0,0,0,0.0,0,0.0,0.0,0.0,12,70,39,8,51,31,4,19,8,9,56,33,6,42,27,0.0,0.0,0.0,0.0,0.0,0.0,3,6,3,5820162.2700000005,40397346.89,31551803.46,3365962.05,29633019.66,23187848.18,2509808.23,21756791.2,19974105.55,856153.8200000001,7876228.46,3213742.63,1.0269690469190478,11,38,28,3,14,6,0.04975124378109453,0.2885572139303483,0.265625,10,58,34,620,620,391,0.15241276473741416,1.3418007650736137,1.586693610946116,1.0,0.875,-100.0,-42.96875,201,201,128,73,128,0.0,0.0,16,23,0.0,73,128,0.0,7470573.54,14613941.86,0.0,116612526.72,230088666.17,3.6112251882272415,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2025-08-12,AG1162,Samiha Borde,M,1986-06-07,VOTER-C289181,LIC/De/47033,2023-03-04,2030-04-25,IM,LFE,4,Hindi/English,97547767614,samiha89@example.com,191 Thaker,Sarraf Zila,Street,New Delhi,New Delhi,Delhi,India,110026,2021-04-28,Urban,Combo,SM1049,59008491158,0,0,0,0,0.0,0,0.0,0.0,0.0,17,62,27,13,43,19,4,19,8,15,61,22,11,43,16,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,4926249.51,38715112.61,13672534.42,3863654.56,33608121.73,9144983.15,3519938.16,17763088.599999998,6301327.26,343716.4,15845033.130000003,2843655.89,0.7653931413356592,15,37,19,4,18,6,0.08542713567839195,0.2663316582914573,0.1889763779527559,17,53,24,580,580,386,0.17321692115511658,1.5067328824233628,0.6162296204284983,1.0,0.9047619047619048,-100.0,-43.30708661417323,199,199,127,73,126,0.0,0.0,12,29,0.0,72,127,0.0,7465075.18,14840220.02,0.0,107981914.82,235022271.5,4.257357973990418,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3
2025-08-12,AG1163,Ranbir Balay,M,1971-03-11,VOTER-E759276,LIC/De/79350,2017-04-24,2028-05-03,PO,GEN,13,Hindi/English,98399342497,ranbir81@example.com,01/922- Bhagat Circle,Keer Nagar,Street,New Delhi,New Delhi,Delhi,India,110005,2011-09-16,Urban,Combo,SM1010,923059081633,1,0,0,1,0.009433962264150943,1,0.0,0.0,0.0,12,60,34,7,40,19,5,20,15,11,57,33,6,38,18,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,12894680.95,40718705.06,16158867.95,10469028.13,33243941.67,13492785.41,8305424.12,24889805.94,8847274.33,2163604.0100000002,8354135.730000001,4645511.08,1.078347946388839,12,36,23,5,19,15,0.05116279069767442,0.24651162790697675,0.23484848484848486,11,53,31,615,615,382,0.5222425546857858,1.6583584273515606,1.05444285712917,1.0,0.8421052631578947,-100.0,-37.121212121212125,215,215,132,82,133,0.0,0.0,21,32,0.0,83,132,0.0,7250166.99,12796127.66,0.0,131318430.92,209265653.74,13.872689938398358,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-08-12,AG1164,Azad Sharaf,M,1992-05-16,UID-344143969768,LIC/We/15409,2024-11-11,2029-03-16,PO,LFE,9,Hindi/English/Bengali,97077897780,azad79@example.com,H.No. 60- Baral Path,Sangha Nagar,Street,Kolkata,Kolkata,West Bengal,India,736902,2016-04-22,Urban,Motor,SM1020,724659054204,0,0,0,0,0.0,0,0.0,0.0,0.0,12,59,40,11,42,31,1,17,9,10,55,37,9,39,29,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,6189987.09,44075534.43,30999406.8,4499895.92,34473317.47,25241718.84,4286005.84,25287918.19,22960191.060000002,213890.08,9185399.280000001,2281527.7800000003,1.1918224854956394,9,36,29,1,16,8,0.05128205128205128,0.26153846153846155,0.2857142857142857,10,51,36,580,580,368,0.20995902697128155,1.60847813397277,1.7570302955428665,1.0,0.8818897637795275,-100.0,-45.23809523809524,195,195,126,68,127,0.0,0.0,15,31,0.0,69,126,0.0,7066131.32,14366126.13,0.0,109728720.41,228351303.04,9.273100616016427,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2025-08-12,AG1165,Rohan Boase,M,1983-11-08,ADHAR-3511-6757-2367,LIC/Ka/81636,2014-10-18,2027-10-30,IM,GEN,14,Hindi/English/Kannada,99897212735,rohan15@example.com,35- Chawla Street,Bala Marg,Street,Mysore,Mysore,Karnataka,India,566276,2011-04-26,Rural,Health,SM1015,615267177217,0,0,0,0,0.0,0,0.0,0.0,0.0,14,56,29,13,41,21,1,15,8,11,43,26,10,32,18,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2,8932644.28,43586605.96,27709951.33,6290287.82,29384557.21,20913805.66,6271714.49,20373375.880000003,13025669.88,18573.33,9011181.33,7888135.78,0.905784115398618,12,36,25,1,11,8,0.06796116504854369,0.22330097087378642,0.192,14,46,24,594,594,377,0.25711681988093055,1.2010998732716922,1.2591356530432316,1.0,0.9193548387096774,-100.0,-35.199999999999996,206,206,125,82,124,0.0,0.0,10,27,0.0,81,125,0.0,7855055.1,16609652.51,0.0,128926815.35,259796885.68,14.264202600958248,0,1,MEMBER-011131,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2025-08-12,AG1166,Mishti Arya,F,1974-12-18,ADHAR-3204-3406-1966,LIC/Ma/74713,2024-05-27,2026-10-31,PO,GEN,6,Hindi/English/Marathi,98705974337,mishti49@example.com,H.No. 63 Kamdar Circle,Lata Nagar,Street,Mumbai,Mumbai,Maharashtra,India,440794,2019-07-01,Urban,Motor,SM1019,694418764832,0,0,0,0,0.0,0,0.0,0.0,1.0,21,57,41,15,44,29,6,13,12,17,52,36,13,40,24,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,17135062.8,45494201.28,28957118.330000002,9881618.57,37180409.22,21057984.27,7226492.640000001,26273067.78,17104612.04,2655125.93,10907341.440000001,3953372.23,1.2311364565632275,17,34,27,4,12,12,0.08018867924528301,0.22641509433962265,0.27906976744186046,17,48,36,644,644,392,0.43569146572127204,1.639325265838357,1.6183926381300533,1.0,0.8515625,-100.0,-35.65891472868217,212,212,129,84,128,0.0,0.0,19,21,0.0,83,129,0.0,9668646.56,13011665.879999999,0.0,156329612.05,211650163.78,6.083504449007529,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,2
2025-08-12,AG1167,Ahana  Tailor,M,1969-12-06,UID-104118283332,LIC/Ka/15190,2016-09-13,2030-06-17,IM,GEN,13,Hindi/English/Kannada,99243679655,ahana69@example.com,23- Hari Zila,Maharaj Zila,Street,Bangalore,Bangalore,Karnataka,India,580200,2012-03-24,Urban,Health,SM1037,285517450580,0,0,0,0,0.0,0,0.0,0.0,2.0,11,50,31,11,36,27,0,14,4,11,42,26,11,28,22,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,11136065.3,30231631.66,17477089.21,9408786.73,23348509.68,11984524.07,9408786.730000002,14987979.040000003,10944753.639999999,0.0,8360530.64,1039770.43,0.7924423055226447,11,29,25,0,14,4,0.054187192118226604,0.20689655172413793,0.24793388429752067,11,42,30,603,603,363,0.42898938435437256,1.0645647606485078,0.8837727715650535,1.0,0.8347107438016529,-100.0,-32.231404958677686,203,203,121,82,121,0.0,0.0,20,20,0.0,82,121,0.0,8371806.89,13560639.629999999,0.0,131979085.11,203115870.15,13.352498288843258,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,0.5,1
2025-08-12,AG1168,Vaibhav Atwal,M,1988-04-16,UID-603445741184,LIC/De/43754,2016-02-08,2030-03-31,MI,GEN,14,Hindi/English,98450464408,vaibhav93@example.com,64/061- Gandhi Ganj,Kala Chowk,Street,New Delhi,New Delhi,Delhi,India,110066,2011-08-13,Urban,Combo,SM1016,115926958965,0,0,0,0,0.0,0,0.0,0.0,0.0,12,46,30,10,37,23,2,9,7,9,40,25,8,31,19,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5,9784962.97,35416538.71,19284846.12,5614390.75,28640062.330000002,12723710.66,5463380.9399999995,24127994.790000003,8939036.48,151009.81,4512067.54,3784674.1799999997,0.7573415237688464,11,26,22,1,9,6,0.05392156862745098,0.20588235294117646,0.18181818181818182,11,42,26,607,607,415,0.2344807445677345,1.1961303440813635,0.8414134826574412,1.0,0.9305555555555556,-100.0,-57.34265734265735,204,204,143,60,144,0.0,0.0,10,32,0.0,61,143,0.0,8822102.09,15121828.83,0.0,135676241.03,255331490.49,13.96577686516085,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2025-08-12,AG1169,Vihaan Rau,F,1986-01-24,VOTER-C383090,LIC/De/35623,2018-09-17,2026-01-29,BO,GEN,17,Hindi/English,99602018983,vihaan13@example.com,H.No. 252 Lanka Zila,Loke Zila,Street,New Delhi,New Delhi,Delhi,India,110004,2008-02-23,Rural,Health,SM1045,236957074957,0,0,0,0,0.0,0,0.0,0.0,0.0,13,63,44,10,48,30,3,15,14,13,55,41,10,42,28,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,7839007.2299999995,39157252.67,30056160.46,6598325.41,27504013.3,24667098.27,5475649.9799999995,24082763.400000002,17521164.799999997,1122675.4300000002,3421249.9000000004,7145933.469999999,1.2427575418029049,13,38,29,3,13,13,0.05319148936170213,0.28191489361702127,0.3050847457627119,10,53,36,525,525,328,0.3251001337369779,1.3551254063011753,2.0480470853705612,1.0,0.8728813559322034,-100.0,-40.67796610169492,188,188,118,70,118,0.0,0.0,15,28,0.0,70,118,0.0,8252081.69,12044204.67,0.0,126386014.64,202495579.63,17.43463381245722,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
2025-08-12,AG1170,Tara Saxena,F,1990-11-03,UID-117805694224,LIC/Ta/29591,2015-07-15,2027-07-27,PO,GEN,13,Hindi/English/Tamil,97024183252,tara10@example.com,97/774- Vaidya Street,Lad Chowk,Street,Coimbatore,Coimbatore,Tamil Nadu,India,628519,2012-04-24,Urban,Motor,SM1024,991386677316,0,0,0,0,0.0,0,0.0,0.0,1.0,13,50,21,10,40,18,3,10,3,13,41,17,10,37,15,0.0,0.0,0.0,0.0,0.0,0.0,0,7,2,8794735.4,30310980.72,12003706.16,7547198.34,21642841.44,8408724.67,5435234.92,18949854.119999994,6554164.67,2111963.42,2692987.32,1854560.0,0.7614522366287119,12,30,18,3,4,2,0.06629834254143646,0.2430939226519337,0.16216216216216217,12,44,18,554,554,341,0.4085990808581361,1.1717255491582033,0.7040320798697959,1.0,0.8636363636363636,-100.0,-36.93693693693694,181,181,111,70,110,1.0,0.0,15,17,0.0,70,111,0.0,6527246.72,11943666.93,0.0,111206410.41,205162984.53,13.267624914442163,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,0.5,2
2025-08-12,AG1171,Shayak Yogi,F,1964-10-19,UID-875078496944,LIC/We/37000,2018-08-02,2028-11-29,MI,LFE,10,Hindi/English/Bengali,99859873942,shayak82@example.com,46- Vohra Path,Kala Circle,Street,Howrah,Howrah,West Bengal,India,743817,2015-01-13,Urban,Health,SM1037,254367194435,0,1,0,1,0.01,1,0.0,0.0,1.0,10,60,30,9,45,23,1,15,7,8,47,25,8,35,19,0.0,0.0,0.0,0.0,0.0,0.0,2,6,1,11288148.13,48622426.9,17688397.63,8158854.379999999,32684729.39,13171098.23,8158854.380000001,27464073.499999996,9348060.47,0.0,5220655.890000001,3823037.7600000002,0.8468126263121314,9,35,23,0,12,6,0.04784688995215311,0.2583732057416268,0.1935483870967742,10,54,24,583,583,343,0.33381068458583923,1.337260280061378,0.869366914289177,1.0,0.8629032258064516,-100.0,-31.451612903225808,209,209,124,85,124,0.0,0.0,17,34,0.0,85,124,0.0,9291343.56,15150217.95,0.0,149039214.39000002,234843306.43,10.546201232032855,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,2
